id,name,categ_id/id,type,uom_id/id,uom_po_id/id,purchase_ok,sale_ok,tracking,use_expiration_date,invoice_policy
init.089be2d2-1b2b-4e63-88bf-1eab528fcbb5,Sous-Salicylate de bismuth 262mg/15ml (Flacon/240),product.categ_products_drug_orders,product,init.3b10054a-3ccb-47ee-82d8-d545822ea328,init.3b10054a-3ccb-47ee-82d8-d545822ea328,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.58f221b9-fb04-45b0-94be-0feece7db5f2,Spironolactone 25mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.3a3f865b-6480-43f3-9536-4265e5a7b359,Spironolactone 25mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.12d29b03-08d8-4b7d-b3d3-e15a587fe010,Spironolactone 50mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.cf63a9b7-565e-4f44-9288-e120b4d3d589,Spironolactone 50mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.ae2addbd-31fb-4c2e-ae13-5be59fcd54af,Streptokinase 1500000ui Injectable (Vial),product.categ_products_drug_orders,product,init.d7218e57-1380-43f6-bd39-2df185ec53d2,init.d7218e57-1380-43f6-bd39-2df185ec53d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.48170ce4-96e3-4201-8ac9-565348514dfc,Succinylcholine 20mg/ml Injectable (Vial/10ml),product.categ_products_drug_orders,product,init.f5076686-b72b-401c-b900-c9b354cba0f3,init.f5076686-b72b-401c-b900-c9b354cba0f3,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.d7d98754-eef4-496c-847d-b21f99be38af,Tamoxifen 20mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.2579ac31-960d-4bc3-83d2-14e160bebddc,Tamoxifen 20mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.2a718fa1-5370-42e5-9c38-5f91774a241c,Tetracycline 1% Pommade (Tube/1g),product.categ_products_drug_orders,product,init.50aca11f-0c3d-4651-a507-334bd68a4abf,init.50aca11f-0c3d-4651-a507-334bd68a4abf,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.7e59d646-41fe-4150-b314-6be7f92ee8af,Tetracycline 250mg Capsule,product.categ_products_drug_orders,product,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,TRUE,FALSE,By Lots,TRUE,Ordered quantities
init.e516f7e3-4111-41af-b50b-d2c3b5297410,Tetracycline 250mg Capsule (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.4883bd3f-bfbf-480d-b245-ccfbf13fec91,Thiopental 1g Injectable (Vial),product.categ_products_drug_orders,product,init.d7218e57-1380-43f6-bd39-2df185ec53d2,init.d7218e57-1380-43f6-bd39-2df185ec53d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.08c5da00-8f92-48e6-bfb2-e6a6be3cb1f9,Timolol 5% Gtte (Flacon/5ml),product.categ_products_drug_orders,product,init.50ea6656-4976-401d-bcde-4b617fe2bccd,init.50ea6656-4976-401d-bcde-4b617fe2bccd,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.54c54a33-aaa6-4de0-bd91-69cb12b3f9a0,Tobramycin & Dexa 4mg/g Pommade (Tube/3g),product.categ_products_drug_orders,product,init.6edd6ede-a608-4d41-830e-e4780984f442,init.6edd6ede-a608-4d41-830e-e4780984f442,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.c00734a9-82f0-4f0f-91c3-39c4db457c1c,Tobramycin & Dexa 4mg/ml Gtte (Flacon/5ml),product.categ_products_drug_orders,product,init.50ea6656-4976-401d-bcde-4b617fe2bccd,init.50ea6656-4976-401d-bcde-4b617fe2bccd,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.45e8ead1-0954-45c2-9f9a-3c0136d54f2f,Tobramycin 3mg/ml Gtte (Flacon/5ml),product.categ_products_drug_orders,product,init.50ea6656-4976-401d-bcde-4b617fe2bccd,init.50ea6656-4976-401d-bcde-4b617fe2bccd,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.7d8cc4b8-4fd2-4361-9d19-e33c4d712bb7,Tocopherol 400ui Gelule,product.categ_products_drug_orders,product,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,TRUE,FALSE,By Lots,TRUE,
init.27becf5b-1d28-403f-8ba0-5b1ac294232b,Tocopherol 400ui Gelule (PAQ/20),product.categ_products_drug_orders,product,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,init.c509eecb-1566-4cd0-8a5e-524c95be94ec,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.4ffe5787-bf8e-446b-8ec3-9fdcbbfa2ab1,Tramadol 50mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.e7c9e967-deb8-4eea-ba29-e681b9655c8c,Tramadol 50mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.e4787ca5-462c-47b5-8657-39c277ac12e3,Tramadol 50mg/ml Injectable (Amp/ml),product.categ_products_drug_orders,product,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,init.03ccb8c1-f683-4e6c-8e9b-5c07101cfe34,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.cd98c37e-9221-4b60-bbc4-bec32b0767f5,Triamcinolone 10mg/ml Injectable (Vial),product.categ_products_drug_orders,product,init.d7218e57-1380-43f6-bd39-2df185ec53d2,init.d7218e57-1380-43f6-bd39-2df185ec53d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.8aa13fdd-1abc-493c-99a8-a4a2da12fba6,Vancomycin 1g Injectable (Vial),product.categ_products_drug_orders,product,init.d7218e57-1380-43f6-bd39-2df185ec53d2,init.d7218e57-1380-43f6-bd39-2df185ec53d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.17844a70-1d2d-43a2-84e5-135ab455b6b9,Vancomycin 500mg (Vial),product.categ_products_drug_orders,product,init.d7218e57-1380-43f6-bd39-2df185ec53d2,init.d7218e57-1380-43f6-bd39-2df185ec53d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.18fa26d4-fc8f-41b0-ae93-7b9fd8ea8e29,Vasopressin 20ui/ml Injectable (Vial),product.categ_products_drug_orders,product,init.d7218e57-1380-43f6-bd39-2df185ec53d2,init.d7218e57-1380-43f6-bd39-2df185ec53d2,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.fbda4051-68b6-4424-b0d5-08da024d8928,"Vitamin B Complex (B1, B6, B12) 500mg Comprime (BTE/20)",product.categ_products_drug_orders,product,init.eb85991b-0e68-42bc-b192-8711546e48f6,init.eb85991b-0e68-42bc-b192-8711546e48f6,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.3ac047ce-7f47-4c7d-89f0-2020b604690c,Vitamin B Complex Injectable (Vial/10ml),product.categ_products_drug_orders,product,init.f5076686-b72b-401c-b900-c9b354cba0f3,init.f5076686-b72b-401c-b900-c9b354cba0f3,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.3d9e5576-e9a0-44b1-8d9a-bad42a8ecd45,Vitamine A et D 1200ui Gelule,product.categ_products_drug_orders,product,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,init.c2ba3844-98b7-4d3c-b98f-4adfc46658ee,TRUE,FALSE,By Lots,TRUE,Ordered quantities
init.68b0d0d7-7e03-403d-99a8-795191ced670,Vitamine A et D 1200ui Gelule (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.045d08d9-7205-497f-a2d8-1dc7f8b12826,Vitamine A et D 50g (Tube/50g),product.categ_products_drug_orders,product,init.e6e952d5-4051-4d4b-9733-1a974b266273,init.e6e952d5-4051-4d4b-9733-1a974b266273,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.68988e01-7af3-4642-a933-db05402c22dc,Warfarin 5mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.9eb46be1-ee3d-4e41-b548-5b953362e2e5,Warfarin 5mg Comprime (PAQ/30),product.categ_products_drug_orders,product,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,init.4fc93bbe-bb54-4e20-ae5f-a5cec41de5fa,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.4e4c63ec-cd3a-4357-91cf-8ca259b42166,Zinc 10mg/ml Solution (Flacon/120ml),product.categ_products_drug_orders,product,init.e7445030-1136-41e3-8745-72ac9b03a2df,init.e7445030-1136-41e3-8745-72ac9b03a2df,TRUE,TRUE,By Lots,TRUE,Ordered quantities
init.cde73fb7-0edc-4569-825a-1e21278815b5,Zinc 50mg Comprime,product.categ_products_drug_orders,product,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,init.6fbbb779-94ca-4d83-8e02-8a559627b9fb,TRUE,FALSE,By Lots,TRUE,
init.cc804924-5c2e-4639-8ebe-a2b047b99bba,Zinc 50mg Comprime (PAQ/15),product.categ_products_drug_orders,product,init.2f83d39c-ac95-4b05-915f-5715a8992477,init.2f83d39c-ac95-4b05-915f-5715a8992477,FALSE,TRUE,By Lots,TRUE,Ordered quantities
init.f26a76b7-ea31-427f-b21b-08668896ec14,Zinc Pommade (Tube/30g),product.categ_products_drug_orders,product,init.c8eb9e8f-f51d-4a8f-9e3a-cdc13005aace,init.c8eb9e8f-f51d-4a8f-9e3a-cdc13005aace,TRUE,TRUE,By Lots,TRUE,Ordered quantities
